,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
kith.com,found,KITH,Kith Retail LLC,kith.com,"kithnyc.com,kith.co.jp,kith.clothing,kith.nyc",,+1 212-813-3395,"customerservice@kith.com,customerservice@kithnyc.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,,81,"E-commerce,Consumer Staples,Retail,B2C","Sneakers, apparel, shoes, boots, Ronnie Fieg, ASICS, Nike, Mercer Pant, Bleecker, Gel Lyte, adidas, Just Us, Filling Pieces, New Balance, Jordan, Kithstrike",,"644 Broadway, New York, NY 10012, USA",America/New_York,-5,644,Broadway,,New York,10012,New York,NY,United States,US,40.7264819,-73.995445,https://logo.clearbit.com/kith.com,kithnyc,company/kithnyc,KITH,377082410,SoHo: 337 Lafayette | BK: 233 Flatbush Ave | Kith Shop at Bergdorf Goodman: 754 5th Ave | Miami: 1931 Collins Ave | LA:8500 Sunset Blvd,225587,51,NYC/BK,https://t.co/lAvwOPW1Hi,https://pbs.twimg.com/profile_images/636546247650902016/q8cd6nm8_normal.jpg,organization/kith-entertainment,FALSE,private,,452241776,+1 212-473-3980,,12368,150,51-250,,,,$10M-$50M,,"cloud_flare,godaddy_nameserver,klaviyo,shopify,facebook_advertiser,google_analytics,google_tag_manager",
lackofcolor.com.au,found,Lack of Color,,lackofcolor.com.au,"lackofcolour.com,lackofcolour.com.au",,,"love@lackofcolor.com.au,pr@lackofcolor.com.au",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,23,32,"E-commerce,Consumer Staples,B2C",Lack Of Color is an Australian label that produces a range of high quality and affordable women's & men's hats available in seasonal colours and styles.,2011,Australia,Australia/Darwin,9,,,,,,,,Australia,AU,-25.274398,133.775136,,lackofcoloraus,,,,,,,,,,,FALSE,private,,,,,26450,,,,,,,,"google_apps,aws_route_53,cloud_flare,klaviyo,mailchimp,adroll,shopify,pinterest,facebook_advertiser,google_analytics,conversio,google_tag_manager",
brooklinen.com,found,Brooklinen,,brooklinen.com,,,+1 646-798-7447,"hello@brooklinen.com,press@brooklinen.com,business@brooklinen.com,Hello@brooklinen.com",Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,25,33,"E-commerce,Consumer Discretionary,Retail,B2C","The best way to outfit your bedroom. Luxury bed sheets, pillows, comforters, & blankets delivered straight to your door.",2013,"Brooklyn, NY, USA",America/New_York,-5,,,,,,New York,NY,United States,US,40.6781784,-73.9441579,https://logo.clearbit.com/brooklinen.com,brooklinen,company/brooklinen,brooklinen,1392421105,"simple, beautiful, comfy bedding that makes your whole bed feel like the cool side of the pillow.",3028,224,"New York, NY",http://t.co/tzIVbG6jsl,https://pbs.twimg.com/profile_images/1149360778241335296/JapKTDte_normal.png,organization/brooklinen,FALSE,private,,,,7121,32678,60,51-250,,10020000,,$10M-$50M,,"google_apps,amazon_associates,optimizely,cloud_flare,dynamic_yield,live_chat,godaddy_nameserver,klaviyo,zendesk,taboola_ads,facebook_advertiser,amazon_payments,sidecar,swell_rewards,yotpo,hotjar,steel_house,facebook_connect,mailgun,shopify,typekit_by_adobe,google_analytics,conversio,criteo,google_tag_manager",
gfuel.com,found,G FUEL,,gfuel.com,"gammalabs.net,gfuel.gg,gfuel.co.kr",,"+1 877-426-6262,+1 631-755-1080,+1 631-755-1069","info@gfuel.com,info@GFUEL.com,rewards@gfuel.com,privacy@gfuel.com,legal@gfuel.com",Utilities,Independent Power and Renewable Electricity Producers,Renewable Electricity,Renewable Energy,49,22,"E-commerce,Renewables & Environment,Consumer Goods,B2B","Crush your competition today with G FUEL: The Official Energy Drink of EsportsÂ®. Available in 20+ lip-smacking flavors. Trusted by PewDiePie, FaZe Clan, Roman Atwood, Dr. Disrespect, Keemstar and more!",,"113 Alder St, West Babylon, NY 11704-1001, US",America/New_York,-5,113,Alder St,,West Babylon,11704,New York,NY,United States,US,40.73292,-73.39606,https://logo.clearbit.com/gfuel.com,gfuelenergy,company/gamma-labs,GFuelEnergy,1206216140,The Official Energy Drink of esportsÂ® #GFUELâš¡ï¸#GFUELCANðŸ”‹ #GFUELPOPðŸ’¥ #GFUELH2OðŸ’§ For Help With Your Order: @GFUEL_Support ðŸ› ,1474133,978,"New York, USA",https://t.co/qt7pHqWI4i,https://pbs.twimg.com/profile_images/1191803365174530050/FpICNTPz_normal.jpg,organization/gfuel,FALSE,private,,,,11148,31884,80,51-250,,,,$10M-$50M,,"cloud_flare,hubspot,amazon_s3,amazon_payments,youtube,swell_rewards,adroll,shopify,justuno,facebook_advertiser,piwik,google_analytics,conversio,google_tag_manager",
dailysteals.com,found,Daily Steals,,dailysteals.com,,,"+1 877-334-1782,+1 850-900-1800","support@dailysteals.com,20support@dailysteals.com",Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,59,45,"E-commerce,E-Commerce & Marketplaces,Internet,Technology,Retail,B2C","Shop Daily Steals for discounts and deals on cellphones, designer fashion, home goods, electronics and everything in between.  Get FREE SHIPPING on all orders!",2009,"1249 Stirling Rd #2, Dania Beach, FL 33004-3554, US",America/New_York,-5,1249,Stirling Rd,2,Dania Beach,33004,Florida,FL,United States,US,26.04849,-80.15434,,dailysteals,company/daily-steals,DailySteals,16303157,"ðŸ”¥ Steal these Hot
Deals before they sell out ðŸ”¥
 #DailySteals",8544,318,"Miami, FL",https://t.co/KeA0ZGEekk,https://pbs.twimg.com/profile_images/712339074930098180/LEwOdPWW_normal.jpg,organization/dailysteals,FALSE,private,,,,5708,29596,50,11-50,,,,,,"bing_advertiser,google_apps,cloud_flare,godaddy_nameserver,nosto,zendesk,amazon_s3,sendgrid,amazon_payments,swell_rewards,yotpo,ios,facebook_connect,google_tag_manager,shopify,express,heroku,mouseflow,klaviyo,facebook_advertiser,google_analytics,criteo",
ghospell.com,found,,,ghospell.com,,,+44 20 7148 0791,"hello@ghospell.com,wholesale@ghospell.com,press@ghospell.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C",GHOSPELL is a london-based fashion brand that explores urban and bohemian elements of a modern lifestyle.,,,,,,,,,,,,,,,,https://logo.clearbit.com/ghospell.com,ghospell,,,,,,,,,,,FALSE,private,,,,,152380,,,,,,,,"cloud_flare,zendesk,amazon_s3,shopify,facebook_advertiser,google_analytics",
creativebooster.net,found,CreativeBooster,,creativebooster.net,,,,,,,,,73,54,"Marketplace,B2B","Handcrafted professional graphic design freebies like fonts, mockups, templates and graphics. Easy downloads via email.",,,,,,,,,,,,,,,,https://logo.clearbit.com/creativebooster.net,,,CreativeBoostr,3554063067,Creativebooster is a designerâ€™s paradise what comes to graphic design freebies. Exclusive freebies made by the best product creators in the world.,117,0,,http://t.co/sQi0JH8V8j,https://pbs.twimg.com/profile_images/640098020407640064/QZZVsfGX_normal.jpg,,FALSE,private,,,,49764,43291,,,,,,,,"namecheap_dns,cloud_flare,google_adsense,amazon_s3,google_analytics,shopify,privy",
thecriticalslidesociety.com,found,The Critical Slide Society,,thecriticalslidesociety.com,,,+61 487 420 162,info@thecriticalslidesociety.com,,,,,23,32,"E-commerce,B2C","The Critical Slide Society, TCSS is an art based surf brand designed in Australia, specialising in Boardshorts, T-shirts, Wetsuits & Accessories.",,,,,,,,,,,,,,,,https://logo.clearbit.com/thecriticalslidesociety.com,thecriticalslidesociety,,,,,,,,,,,FALSE,private,,,,65820,83994,,,,,,,,"twitter_button,inspectlet,cloud_flare,shopify,facebook_advertiser,google_analytics,conversio,google_tag_manager",
whitefoxboutique.com,found,White Fox Boutique,,whitefoxboutique.com,"whitefoxboutique.net,whitefoxboutique.net.au,whitefoxboutique.info,whitefoxboutique.co.nz,whitefoxboutique.co.uk",,,"info@whitefoxboutique.com,stylist@whitefoxboutique.com,pr@whitefoxboutique.com,tiara@whitefoxboutique.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C",International Label & Online Store,2013,"Dubai Media City, Building 2 - 2nd Floor, 1 d - P.O.Box 72280 - Dubai - United Arab Emirates",Asia/Dubai,4,,,,,,Dubai,,United Arab Emirates,AE,25.093063,55.151729,https://logo.clearbit.com/whitefoxboutique.com,whitefoxboutique,,whitefoxoffical,987869720,,2755,69,Australia,https://t.co/uflrcwACdY,https://pbs.twimg.com/profile_images/422840015148679168/QXevHgKY_normal.jpeg,,FALSE,private,,,,,20443,,,,,,,,"google_apps,cloud_flare,amazon_s3,google_analytics,hotjar,mandrill,shopify,facebook_advertiser,zopim,conversio,google_tag_manager",
cymatics.fm,found,Cymatics.fm,,cymatics.fm,,,+1 470-377-2244,"support@cymatics.fm,drew@cymatics.fm,steven@cymatics.fm",Consumer Discretionary,Media,Media,Movies & Entertainment,36,33,"E-commerce,Music,B2C","The #1 site for Serum presets, Samplepacks, &amp; more. Find your sound, and take your music production to the next level today!",,"Tower Place 100, 3340 Peachtree Rd NE, Atlanta, GA 30326, USA",America/New_York,-5,3340,Peachtree Road Northeast,,Atlanta,30326,Georgia,GA,United States,US,33.8473727,-84.3708801,,cymaticsfm,company/cymatics-fm,,,,,,,,,organization/cymatic-security-inc,FALSE,private,,,,14042,26212,10,10-Jan,,,,$1M-$10M,,"google_apps,cloud_flare,hubspot,zendesk,amazon_s3,mandrill,google_tag_manager,shopify,wordpress,facebook_advertiser,piwik,google_analytics,sumo",
zgla.com,found,ZGLA,ZERO GRAVITY INC,zgla.com,,,+1 888-577-8517,"help@zgla.com,sales@zgla.com,info@zgla.com",,,,,7,11,"E-commerce,B2C,Mobile","Up your case game with Zero Gravity iPhone cases. We give personality to your phone with the best cases for 7, 7 Plus, 8, 8 Plus and iPhone X.",2010,"Los Angeles, CA, USA",America/Los_Angeles,-8,,,,Los Angeles,,California,CA,United States,US,34.0522342,-118.2436849,https://logo.clearbit.com/zgla.com,zerogravityla,,shopZGLA,541390221,Protect Your Everything | Upping the Case Game Since 2011,29162,223,Los Angeles,https://t.co/SxQRkje1mV,https://pbs.twimg.com/profile_images/864236485674909697/DfZJammL_normal.jpg,,FALSE,private,,,,,32791,10,10-Jan,,,,$1M-$10M,,"bing_advertiser,cloud_flare,godaddy_nameserver,double_click,facebook_advertiser,amazon_payments,google_remarketing,zopim,google_adwords,facebook_connect,shopify,google_analytics,privy",
mclabels.com,found,MCLabels,,mclabels.com,,,+39 011 812 4722,"support@mclabels.com,info@mclabels.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C","MCLABELS.COM I Unique Fashion Luxury Destination. I 1000+ brands I New arrivals everyday I Worldwide shipping with express courier I 24h Customer Care I Free Returns + 30 days policy I The widest luxury selection available online I Clothing, Shoes, Bag...",,"Corso Rodolfo Montevecchio, 53, 10129 Torino TO, Italy",Europe/Rome,1,53,Corso Rodolfo Montevecchio,,Torino,10129,Piemonte,,Italy,IT,45.0635887,7.6646394,https://logo.clearbit.com/mclabels.com,mclabels,,_MCLabels_,198431888,MCLabels offers a unique shopping experience among a wide selection of national and international top brands. Shipping worldwide in 24/48h.,492,431,Torino,https://t.co/Q7vXbGgUbI,https://pbs.twimg.com/profile_images/836159101654745089/7ZP7lhqT_normal.jpg,,FALSE,private,,,,,19482,,,,,,,,"google_apps,twitter_button,yandex_metrica,cloud_flare,amazon_s3,facebook_advertiser,facebook_social_plugins,facebook_connect,google_tag_manager,shopify,amazon_payments,google_analytics,conversio",
huel.com,found,Huel,Huel Inc,huel.com,"huel.co.uk,huel.ru,huel.in,gethuel.com,huel.dk",,,"support@huel.com,team@huel.com",Consumer Staples,"Food, Beverage & Tobacco",Food Products,Food,54,72,"Food,B2C",Huel is a nutritional powdered food and the name of the company distributing the product.,2014,"Aylesbury HP19 8HL, UK",Europe/London,0,,,,Aylesbury,HP19 8HL,Buckinghamshire,,United Kingdom,GB,51.8204163,-0.8375875,https://logo.clearbit.com/huel.com,huel,company/huel,huelusa,8.58E+17,"Nutritionally complete food, simply delivered. https://t.co/IcG4QclI5r
https://t.co/WJynOFoLFt 
#Huel ðŸ‡ºðŸ‡¸",1322,70,"Los Angeles, CA",https://t.co/uvrHaFePFV,https://pbs.twimg.com/profile_images/1027510281361088513/oYquhGw1_normal.jpg,organization/huel,FALSE,private,,,,14417,30566,45,11-50,,26100000,,$1M-$10M,,"google_apps,namecheap_dns,cloud_flare,double_click,crazy_egg,trustpilot,maxmind,amazon_s3,amazon_payments,google_remarketing,google_adwords,google_tag_manager,shopify,instagram,vimeo,facebook_advertiser,google_analytics,criteo",
andi-bagus.com,found,andibagus,,andi-bagus.com,,,,info@andi-bagus.com,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C","Andi Bagus is an eclectic mix of swimwear, crochet pieces, clothing, bikinis and accessories made in Bali by local artisans. We are exclusively an online store.",,,,,,,,,,,,,,,,https://logo.clearbit.com/andi-bagus.com,,,_Andi_Bagus,8.62E+17,Andi Bagus official Twitter account. An eclectic mix of happy treasures made in Bali. Crochet swimwear and a lot more! Instagram: andi_bagus #andibagus,512,135,"Bali, Indonesia",https://t.co/Qbu2kzTS5K,https://pbs.twimg.com/profile_images/1126113560147324928/5wZTEzeB_normal.png,,FALSE,private,,,,229152,70347,,,,,,,,"google_apps,cloud_flare,godaddy_nameserver,amazon_s3,facebook_connect,shopify,facebook_advertiser,google_analytics,conversio,google_tag_manager",
cartots.com,found,Car Tots,,cartots.com,,,+1 888-719-6200,"support@cartots.com,Support@CarTots.com",,,,,55,44,"B2C,Marketplace,Mobile","Toddler Electric Remote Control Ride On Cars, jeeps, trucks, SUVs, UTVs, Ride On Electric Cars, Push Cars, Pedal Cars, Ride On Trucks, Toddler Cars, Baby Cars",,,,,,,,,,,,,,,,https://logo.clearbit.com/cartots.com,,,Car_Tots,7.07E+17,Car Tots Online Ride On Car Dealership,55,175,United States,https://t.co/lDo5z8OxIm,https://pbs.twimg.com/profile_images/707327066128015360/-JiJGVJL_normal.jpg,,FALSE,private,,,,5370,34392,,,,,,,,"cloud_flare,godaddy_nameserver,shopify,twitter_button,facebook_advertiser,conversio,google_tag_manager",
themusiczoo.com,found,The Music Zoo,,themusiczoo.com,,,"+1 844-687-4296,+1 516-626-9292",sales@themusiczoo.com,Consumer Discretionary,Retailing,Retailing,Retailing,59,45,"E-commerce,Retail,B2C","Online guitar store specializing in New, Used, Custom and Vintage Guitars. Gibson, Fender, Taylor & Martin Dealer! Safe & secure checkout, fast shipping and financing available. Visit our incredible showroom in Farmingdale, New York on Long Island. Tra...",,"55 Lumber Rd, Roslyn, NY 11576, USA",America/New_York,-5,55,Lumber Road,,Roslyn,11576,New York,NY,United States,US,40.8031157,-73.6518733,https://logo.clearbit.com/themusiczoo.com,1.97E+11,company/the-music-zoo,themusiczoo,30063454,"25 years of amazing gear and even better service! Call us at 516-626-9292 or email us at sales@themusiczoo.com.  Showroom: 123 Smith St, Farmingdale NY 11735",25243,692,"Farmingdale, NY",https://t.co/Q4sRVbzZaE,https://pbs.twimg.com/profile_images/992436394504179712/ztz2hSyF_normal.jpg,,FALSE,private,,,,3488,24574,10,10-Jan,,,,,,"cloud_flare,amazon_payments,google_analytics,shopify,google_maps,facebook_advertiser,conversio,google_tag_manager",
riccardiboston.com,found,Riccardi,,riccardiboston.com,,,+1 617-266-3158,riccardi@riccardiboston.com,Consumer Discretionary,Consumer Durables & Apparel,Consumer Goods,Consumer Goods,56,42,"Consumer Goods,Apparel & Footwear,E-commerce,Consumer Staples,B2C","Shop Riccardi's specialty menswear and womenswear collections, from luxury brands like Givenchy & Saint Laurent to the latest in street fashion like Off-White.",,"116 Newbury St, Boston, MA 02116, USA",America/New_York,-5,116,Newbury Street,,Boston,2116,Massachusetts,MA,United States,US,42.3511764,-71.0759849,https://logo.clearbit.com/riccardiboston.com,riccardiboston,,,,,,,,,,,FALSE,private,,,+1 617-266-3158,,175644,,,,,,,,"google_apps,cloud_flare,klaviyo,amazon_s3,shopify,typekit_by_adobe,google_maps,facebook_advertiser,google_analytics",
rmattress.com,found,,,rmattress.com,,,"+1 323-782-0850,+1 323-634-0342,+1 310-441-2337,+1 310-260-8672,+1 310-666-1576",peter@rmattress.com,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,57,44,"E-commerce,Consumer Discretionary,B2C",,,"8257 Beverly Blvd, Los Angeles, CA 90048, USA",America/Los_Angeles,-8,8257,Beverly Boulevard,,Los Angeles,90048,California,CA,United States,US,34.0763209,-118.3694329,,,,,,,,,,,,,FALSE,private,,,,21090,53523,,,,,,,,"google_apps,cloud_flare,godaddy_nameserver,google_analytics,shopify",
zinus.com,found,Zinus,Zinus Inc,zinus.com,zinusinc.com,,,,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,25,33,"E-commerce,Consumer Discretionary,Consumer Goods,B2C",Where mattresses are marshmallows and bed frames snap together in seconds. Welcome to the world of wonder.,1979,"San Leandro, CA 94577, USA",America/Los_Angeles,-8,,,,San Leandro,94577,California,CA,United States,US,37.7199247,-122.1689284,https://logo.clearbit.com/zinus.com,zinususa,company/zinus-inc,zinusUSA,34483015,We make mattresses that feel like marshmallows and bed frames that snap together in seconds. All efficiently packed and shipped to your door. #liveinwonder,3290,85,"Tracy, CA",https://t.co/bVhw9RYuKS,https://pbs.twimg.com/profile_images/914988865508671489/0QNRfWPi_normal.jpg,,FALSE,private,,,,15140,65743,105,51-250,,,,$10M-$50M,,"amazon_associates,cloud_flare,godaddy_nameserver,klaviyo,bazaarvoice,amazon_s3,google_remarketing,hotjar,google_tag_manager,shopify,bing_advertiser,kiss_metrics,facebook_advertiser,zopim,google_analytics,conversio,criteo",
outdoorvoices.com,found,Outdoor Voices,Outdoor Voices Inc.,outdoorvoices.com,"outdoorvoices.biz,outdoorvoices.info",,,,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,,54,"E-commerce,Consumer Staples,Apparel & Footwear,B2C","Outdoor Voices makes activewear for Doing Things daily â€” dog walks, runs, and yoga included. Free US shipping & returns.",,"New York, NY 10013, USA",America/New_York,-5,,,,New York,10013,New York,NY,United States,US,40.7217861,-74.0094471,https://logo.clearbit.com/outdoorvoices.com,outdoorvoices,company/outdoor-voices,OutdoorVoices,607427456,Technical Apparel for Recreation â€“ Show us how youâ€™re #DoingThings ðŸ’™,8145,288,"Austin, TX",https://t.co/19tA84Tamw,https://pbs.twimg.com/profile_images/1087374000081166336/NgjrEO4H_normal.jpg,organization/outdoor-voices,FALSE,private,,455519170,+1 512-642-5124,5753,31118,240,51-250,,64100000,,$10M-$50M,2,"google_apps,optimizely,cloud_flare,godaddy_nameserver,amazon_s3,sendgrid,amazon_payments,mandrill,google_tag_manager,shopify,bing_advertiser,heap,fullstory,klaviyo,taboola_ads,facebook_advertiser,google_analytics,conversio",
